"","long","lat"
"V.24351",2.73537315527034,41.7456312636869
"V.24352",3.34979306734259,40.7460808899797
"V.24353",3.93936667220504,39.7395568931299
"V.24354",4.50556630251065,38.7263871222177
"V.24355",5.0494401788536,37.7066945206482
"V.24356",5.57222627302096,36.6809537865686
"V.24357",6.0750869978321,35.6493971464108
"V.24358",6.55894058684357,34.6123900152952
"V.24359",7.02482992456425,33.5703148838156
"V.24360",7.47342991906152,32.5236874312541
"V.24361",7.90571600672621,31.4733033746491
"V.24362",8.43580101179538,30.4147162608509
"V.24363",8.96408028560272,29.3567814301184
"V.24364",9.49085435647172,28.3001272598554
"V.24365",10.0169138187988,27.2452079576415
"V.24366",10.5424797999584,26.1922591650032
"V.24367",11.0682037292425,25.1415557970545
"V.24368",11.5942409934548,24.0931764009709
"V.24369",12.1211875266003,23.0473566182787
"V.24370",12.6494915598434,22.0041527980387
"V.24371",13.1802066498635,20.96451775164
"V.24372",13.7128359003985,19.9275430639231
"V.24373",14.2477746086466,18.8934182726373
"V.24374",14.7853326944414,17.8620238494722
"V.24375",15.3257253087418,16.83346566236
"V.24376",15.8694783761138,15.807740296206
"V.24377",16.416723377699,14.785003137814
"V.24378",16.9690893136143,13.7652465032209
"V.24379",17.5256455705855,12.7486394396089
"V.24380",18.0866585259902,11.7350931545188
"V.24381",18.6521811137943,10.7247818177742
"V.24382",19.2225616736456,9.71777714636164
"V.24383",19.7978189885643,8.71427038557773
"V.24384",20.378178454793,7.71445107317199
"V.24385",20.963513713832,6.71858174454063
"V.24386",21.5535925392496,5.72699067565063
"V.24387",22.1912436322364,4.81350708878796
"V.24388",22.8223975077752,3.89650936959732
"V.24389",23.4468373073599,2.97661351576448
"V.24390",24.0647098800575,2.05412411103774
"V.24391",24.6760920654964,1.12926729871165
"V.24392",25.281325373135,0.202242314870687
"V.24393",25.8805634822296,-0.7268796704476
"V.24394",26.4740044682662,-1.65793365214586
"V.24395",27.0620205765545,-2.5908136955909
"V.24396",27.6449908825934,-3.52547663185272
"V.24397",28.2231766411187,-4.46196707060434
"V.24398",28.7968732578121,-5.40023485264404
"V.24399",29.3665383553478,-6.34016920084123
"V.24400",29.9323512261917,-7.28184738171089
"V.24401",30.4947387571668,-8.22529885044381
"V.24402",31.0538204765836,-9.17051763062448
"V.24403",31.6101223090082,-10.1175566562189
"V.24404",32.1638389148319,-11.0665166725175
"V.24405",32.7154279167292,-12.0174548823544
"V.24406",33.2651795977398,-12.9703695781824
"V.24407",33.8135618258218,-13.925290642079
"V.24408",34.3608307330691,-14.882276984426
"V.24409",34.9074302817777,-15.8414114212669
"V.24410",35.4536507549874,-16.8026734620343
"V.24411",35.9999975866967,-17.7662543520249
"V.24412",36.546986456188,-18.7319662610365
"V.24413",37.0949042314064,-19.6999457928526
"V.24414",37.6442665916343,-20.6700631738789
"V.24415",38.1953774802897,-21.6424413475205
"V.24416",38.7487559917495,-22.6169863986762
"V.24417",39.3047572958507,-23.5937563839541
"V.24418",39.8639653737671,-24.5726420203274
"V.24419",40.4266875840116,-25.5537269776135
"V.24420",40.9934635115284,-26.5367175576779
"V.24421",41.5648532318296,-27.5215335057981
"V.24422",42.1412631411707,-28.5079511332786
"V.24423",42.7232977112933,-29.4957006476473
"V.24424",43.3112506403318,-30.4843944356688
"V.24425",43.9057161547438,-31.4733033746491
"V.24426",44.6225445081367,-32.4518031053343
"V.24427",45.3643986746484,-33.4220451373129
"V.24428",46.1320982769795,-34.3830459233445
"V.24429",46.927033258626,-35.3338424067562
"V.24430",47.7501120347476,-36.2737925497658
"V.24431",48.602710888462,-37.2020664843893
"V.24432",49.4857621405908,-38.1181075502093
"V.24433",50.4006898855761,-39.0210551433904
"V.24434",51.3488328404952,-39.9102467355831
"V.24435",52.3319839300052,-40.7839201379816
"V.24436",53.3507544560368,-41.6424612562738
"V.24437",54.4064353243431,-42.484930939449
"V.24438",55.5003584218123,-43.3106769044415
"V.24439",56.63363023909,-44.1188146417536
"V.24440",57.8077704932665,-44.9084084154692
"V.24441",59.0237217504472,-45.6784678481585
"V.24442",60.2843356146106,-46.4275586000959
"V.24443",61.5890520102447,-47.1549259353781
"V.24444",62.9388203336443,-47.8596272878996
"V.24445",64.334070886727,-48.5405151858798
"V.24446",65.7755140091665,-49.1964080065924
"V.24447",67.2631497009628,-49.8261138820271
"V.24448",68.7970326036292,-50.4283453215255
"V.24449",70.3763909057896,-51.0019343627394
"V.24450",72.0000020035825,-51.5457301187937
"V.24451",38.3796593991912,64.5605599596046
"V.24452",40.670887337407,64.0599549047669
"V.24453",42.8701331180702,63.5201104131474
"V.24454",44.9762424392112,62.9435399943608
"V.24455",46.9891196781815,62.3326888561299
"V.24456",48.9101172124367,61.6899953759884
"V.24457",50.7410313817287,61.0176452144707
"V.24458",52.4842425069831,60.3177967113545
"V.24459",54.1429300412586,59.592546734715
"V.24460",55.7205876263156,58.8437394356282
"V.24461",57.2206952435364,58.0730413802514
"V.24462",58.6468319120459,57.2820440026614
"V.24463",60.0028703491035,56.4723353218402
"V.24464",61.2922188191052,55.6451584322166
"V.24465",62.5185929449593,54.8017154470847
"V.24466",63.6850868023599,53.9431128570899
"V.24467",64.7953750330805,53.0703512849456
"V.24468",65.8524014486534,52.1842674288253
"V.24469",66.8593830681775,51.2856604208617
"V.24470",67.8190997786452,50.3753191479041
"V.24471",68.7344339198861,49.4539197986802
"V.24472",69.6078033788664,48.5220702600262
"V.24473",70.44172849539,47.5802520602786
"V.24474",71.2383676092344,46.629035520233
"V.24475",72.0000020035825,45.6687006776454
"V.24476",72.7287831880229,44.6998793250141
"V.24477",73.4264255400372,43.7228173491492
"V.24478",74.0948005314579,42.7380031085764
"V.24479",74.7353766529567,41.7456312636869
"V.24480",75.3497931499344,40.7460808899797
"V.24481",75.9393682489007,39.7395568931299
"V.24482",76.5055636103381,38.7263871222177
"V.24483",77.049444743757,37.7066945206482
"V.24484",77.5722274228298,36.6809537865686
"V.24485",78.0750864400937,35.6493971464108
"V.24486",78.5589438710866,34.6123900152952
"V.24487",79.0248310743731,33.5703148838156
"V.24488",79.4734310688704,32.5236874312541
"V.24489",79.9057137414405,31.4733033746491
"V.24490",80.4358047229252,30.4147162608509
"V.24491",80.9640788740907,29.3567814301184
"V.24492",81.4908572138279,28.3001272598554
"V.24493",82.0169183837023,27.2452079576415
"V.24494",82.5424809497673,26.1922591650032
"V.24495",83.0682074403723,25.1415557970545
"V.24496",83.59424128949,24.0931764009709
"V.24497",84.1211903839565,23.0473566182787
"V.24498",84.6494918558786,22.0041527980387
"V.24499",85.1802043845778,20.96451775164
"V.24500",85.7128361964337,19.9275430639231
"V.24501",86.247776612229,18.8934182726373
"V.24502",86.7853329904766,17.8620238494722
"V.24503",87.3257307274189,16.83346566236
"V.24504",87.8694820872436,15.807740296206
"V.24505",88.4167236737342,14.785003137814
"V.24506",88.9690879021023,13.7652465032209
"V.24507",89.5256458666208,12.7486394396089
"V.24508",90.0866639446673,11.7350931545188
"V.24509",90.652189947566,10.7247818177742
"V.24510",91.2225722149646,9.71777714636164
"V.24511",91.7978244072414,8.71427038557773
"V.24512",92.3781855810174,7.71445107317199
"V.24513",92.9635191325091,6.71858174454063
"V.24514",93.553599665474,5.72699067565063
"V.24515",94.191245635819,4.81350708878796
"V.24516",94.8224029264523,3.89650936959732
"V.24517",95.4468461411316,2.97661351576448
"V.24518",96.0647187138293,2.05412411103774
"V.24519",96.6760957766263,1.12926729871165
"V.24520",97.2813324993594,0.202242314870687
"V.24521",97.8805654858122,-0.7268796704476
"V.24522",98.4740064718487,-1.65793365214586
"V.24523",99.0620242876843,-2.5908136955909
"V.24524",99.6449945937232,-3.52547663185272
"V.24525",100.223183767343,-4.46196707060434
"V.24526",100.796878676489,-5.40023485264404
"V.24527",101.366543774025,-6.34016920084123
"V.24528",101.932356644869,-7.28184738171089
"V.24529",102.494747590938,-8.22529885044381
"V.24530",103.053825895261,-9.17051763062448
"V.24531",103.610124312591,-10.1175566562189
"V.24532",104.163840918414,-11.0665166725175
"V.24533",104.715433335406,-12.0174548823544
"V.24534",105.265188431512,-12.9703695781824
"V.24535",105.813563829404,-13.925290642079
"V.24536",106.360832736652,-14.882276984426
"V.24537",106.907439115549,-15.8414114212669
"V.24538",107.453656173664,-16.8026734620343
"V.24539",108.000003005374,-17.7662543520249
"V.24540",108.546991874865,-18.7319662610365
"V.24541",109.094909650084,-19.6999457928526
"V.24542",109.644268595217,-20.6700631738789
"V.24543",110.195382898967,-21.6424413475205
"V.24544",110.748757995332,-22.6169863986762
"V.24545",111.304762714528,-23.5937563839541
"V.24546",111.863970792444,-24.5726420203274
"V.24547",112.426696417783,-25.5537269776135
"V.24548",112.9934723453,-26.5367175576779
"V.24549",113.564858650507,-27.5215335057981
"V.24550",114.141271974942,-28.5079511332786
"V.24551",114.723299714876,-29.4957006476473
"V.24552",115.311256059009,-30.4843944356688
"V.24553",115.905714743232,-31.4733033746491
"V.24554",116.622556757003,-32.4518031053343
"V.24555",117.364397263136,-33.4220451373129
"V.24556",118.132110525846,-34.3830459233445
"V.24557",118.927035262209,-35.3338424067562
"V.24558",119.750127698708,-36.2737925497658
"V.24559",120.602726552423,-37.2020664843893
"V.24560",121.485760729079,-38.1181075502093
"V.24561",122.400705549537,-39.0210551433904
"V.24562",123.348845089361,-39.9102467355831
"V.24563",124.331996178871,-40.7839201379816
"V.24564",125.350759874714,-41.6424612562738
"V.24565",126.406447573209,-42.484930939449
"V.24566",127.500370670679,-43.3106769044415
"V.24567",128.633635657767,-44.1188146417536
"V.24568",129.807772496849,-44.9084084154692
"V.24569",131.02372375403,-45.6784678481585
"V.24570",132.284344448382,-46.4275586000959
"V.24571",133.589060844016,-47.1549259353781
"V.24572",134.938829167416,-47.8596272878996
"V.24573",136.33407289031,-48.5405151858798
"V.24574",137.775516012749,-49.1964080065924
"V.24575",139.263158534735,-49.8261138820271
"V.24576",140.797041437401,-50.4283453215255
"V.24577",142.376399739561,-51.0019343627394
"V.24578",144.000004007165,-51.5457301187937
"V.24579",110.379675063152,64.5605599596046
"V.24580",112.670896171179,64.0599549047669
"V.24581",114.870148782031,63.5201104131474
"V.24582",116.976251272983,62.9435399943608
"V.24583",118.989135342142,62.3326888561299
"V.24584",120.910126046208,61.6899953759884
"V.24585",122.7410402155,61.0176452144707
"V.24586",124.484254755849,60.3177967113545
"V.24587",126.14293887503,59.592546734715
"V.24588",127.720603290277,58.8437394356282
"V.24589",129.220704077308,58.0730413802514
"V.24590",130.646847576007,57.2820440026614
"V.24591",132.002886013064,56.4723353218402
"V.24592",133.292220822688,55.6451584322166
"V.24593",134.518594948542,54.8017154470847
"V.24594",135.685095636132,53.9431128570899
"V.24595",136.795383866852,53.0703512849456
"V.24596",137.852410282425,52.1842674288253
"V.24597",138.85938507176,51.2856604208617
"V.24598",139.819108612417,50.3753191479041
"V.24599",140.734435923469,49.4539197986802
"V.24600",141.607812212638,48.5220702600262
"V.24601",142.441737329162,47.5802520602786
"V.24602",143.238383273195,46.629035520233
"V.24603",144.000004007165,45.6687006776454
"V.24604",144.728798851984,44.6998793250141
"V.24605",145.426420713431,43.7228173491492
"V.24606",146.09480936523,42.7380031085764
"V.24607",146.735385486728,41.7456312636869
"V.24608",147.349801983706,40.7460808899797
"V.24609",147.939383912862,39.7395568931299
"V.24610",148.505579274299,38.7263871222177
"V.24611",149.049453577529,37.7066945206482
"V.24612",149.572236256602,36.6809537865686
"V.24613",150.075102104055,35.6493971464108
"V.24614",150.558952704858,34.6123900152952
"V.24615",151.024839908145,33.5703148838156
"V.24616",151.473446732831,32.5236874312541
"V.24617",151.905729405401,31.4733033746491
"V.24618",152.435806726508,30.4147162608509
"V.24619",152.964094538052,29.3567814301184
"V.24620",153.4908660476,28.3001272598554
"V.24621",154.016927217474,27.2452079576415
"V.24622",154.54248295335,26.1922591650032
"V.24623",155.068216274144,25.1415557970545
"V.24624",155.594250123262,24.0931764009709
"V.24625",156.121199217728,23.0473566182787
"V.24626",156.64950068965,22.0041527980387
"V.24627",157.180220048539,20.96451775164
"V.24628",157.712838200016,19.9275430639231
"V.24629",158.247778615812,18.8934182726373
"V.24630",158.785341824248,17.8620238494722
"V.24631",159.325732731001,16.83346566236
"V.24632",159.869484090826,15.807740296206
"V.24633",160.416732507506,14.785003137814
"V.24634",160.969089905685,13.7652465032209
"V.24635",161.525654700392,12.7486394396089
"V.24636",162.086672778439,11.7350931545188
"V.24637",162.652198781338,10.7247818177742
"V.24638",163.222574218547,9.71777714636164
"V.24639",163.797826410824,8.71427038557773
"V.24640",164.3781875846,7.71445107317199
"V.24641",164.963521136092,6.71858174454063
"V.24642",165.553608499246,5.72699067565063
"V.24643",166.191247639401,4.81350708878796
"V.24644",166.822411760224,3.89650936959732
"V.24645",167.446841314525,2.97661351576448
"V.24646",168.064727547601,2.05412411103774
"V.24647",168.676097780209,1.12926729871165
"V.24648",169.281334502942,0.202242314870687
"V.24649",169.880574319584,-0.7268796704476
"V.24650",170.474008475431,-1.65793365214586
"V.24651",171.062033121456,-2.5908136955909
"V.24652",171.645003427495,-3.52547663185272
"V.24653",172.223178940736,-4.46196707060434
"V.24654",172.796887510261,-5.40023485264404
"V.24655",173.366552607797,-6.34016920084123
"V.24656",173.93236547864,-7.28184738171089
"V.24657",174.494749594521,-8.22529885044381
"V.24658",175.053827898843,-9.17051763062448
"V.24659",175.610133146362,-10.1175566562189
"V.24660",176.163842921997,-11.0665166725175
"V.24661",176.715435338989,-12.0174548823544
"V.24662",177.265197265283,-12.9703695781824
"V.24663",177.813579493365,-13.925290642079
"V.24664",178.360841570423,-14.882276984426
"V.24665",178.907434288943,-15.8414114212669
"V.24666",179.453658177247,-16.8026734620343
"V.24667",-179.999994991044,-17.7662543520249
"V.24668",-179.453006121552,-18.7319662610365
"V.24669",-178.905088346334,-19.6999457928526
"V.24670",-178.355722571011,-20.6700631738789
"V.24671",-177.804608267262,-21.6424413475205
"V.24672",-177.251240001085,-22.6169863986762
"V.24673",-176.69523528189,-23.5937563839541
"V.24674",-176.136020373784,-24.5726420203274
"V.24675",-175.573294748445,-25.5537269776135
"V.24676",-175.006525651117,-26.5367175576779
"V.24677",-174.435139345911,-27.5215335057981
"V.24678",-173.858726021475,-28.5079511332786
"V.24679",-173.276684621163,-29.4957006476473
"V.24680",-172.688741937409,-30.4843944356688
"V.24681",-172.094269592807,-31.4733033746491
"V.24682",-171.377441239415,-32.4518031053343
"V.24683",-170.635587072903,-33.4220451373129
"V.24684",-169.867887470572,-34.3830459233445
"V.24685",-169.072949073831,-35.3338424067562
"V.24686",-168.249870297709,-36.2737925497658
"V.24687",-167.397271443995,-37.2020664843893
"V.24688",-166.51422360696,-38.1181075502093
"V.24689",-165.59929244688,-39.0210551433904
"V.24690",-164.651152907056,-39.9102467355831
"V.24691",-163.668001817546,-40.7839201379816
"V.24692",-162.649238121704,-41.6424612562738
"V.24693",-161.593550423208,-42.484930939449
"V.24694",-160.499627325739,-43.3106769044415
"V.24695",-159.36636233865,-44.1188146417536
"V.24696",-158.192225499568,-44.9084084154692
"V.24697",-156.976274242388,-45.6784678481585
"V.24698",-155.715653548035,-46.4275586000959
"V.24699",-154.410937152401,-47.1549259353781
"V.24700",-153.061168829001,-47.8596272878996
"V.24701",-151.66591144573,-48.5405151858798
"V.24702",-150.22446832329,-49.1964080065924
"V.24703",-148.736839461683,-49.8261138820271
"V.24704",-147.202956559017,-50.4283453215255
"V.24705",-145.623598256856,-51.0019343627394
"V.24706",-143.999993989252,-51.5457301187937
"V.24707",-177.620329763455,64.5605599596046
"V.24708",-175.329101825239,64.0599549047669
"V.24709",-173.129862874765,63.5201104131474
"V.24710",-171.023746723435,62.9435399943608
"V.24711",-169.010862654275,62.3326888561299
"V.24712",-167.089871950209,61.6899953759884
"V.24713",-165.258957780917,61.0176452144707
"V.24714",-163.515743240568,60.3177967113545
"V.24715",-161.857059121387,59.592546734715
"V.24716",-160.279394706141,58.8437394356282
"V.24717",-158.779293919109,58.0730413802514
"V.24718",-157.353150420411,57.2820440026614
"V.24719",-155.997111983353,56.4723353218402
"V.24720",-154.70777717373,55.6451584322166
"V.24721",-153.481403047876,54.8017154470847
"V.24722",-152.314902360286,53.9431128570899
"V.24723",-151.204614129565,53.0703512849456
"V.24724",-150.147587713992,52.1842674288253
"V.24725",-149.140612924657,51.2856604208617
"V.24726",-148.180889384001,50.3753191479041
"V.24727",-147.265562072949,49.4539197986802
"V.24728",-146.392185783779,48.5220702600262
"V.24729",-145.558260667256,47.5802520602786
"V.24730",-144.761628383601,46.629035520233
"V.24731",-143.999993989252,45.6687006776454
"V.24732",-143.271199144434,44.6998793250141
"V.24733",-142.573563622609,43.7228173491492
"V.24734",-141.905188631188,42.7380031085764
"V.24735",-141.264612509689,41.7456312636869
"V.24736",-140.650196012711,40.7460808899797
"V.24737",-140.060627743934,39.7395568931299
"V.24738",-139.494418722118,38.7263871222177
"V.24739",-138.950544418889,37.7066945206482
"V.24740",-138.427761739816,36.6809537865686
"V.24741",-137.924895892363,35.6493971464108
"V.24742",-137.441045291559,34.6123900152952
"V.24743",-136.975158088273,33.5703148838156
"V.24744",-136.526564923965,32.5236874312541
"V.24745",-136.094268591016,31.4733033746491
"V.24746",-135.56419126991,30.4147162608509
"V.24747",-135.035903458366,29.3567814301184
"V.24748",-134.509131948818,28.3001272598554
"V.24749",-133.983070778943,27.2452079576415
"V.24750",-133.457515043068,26.1922591650032
"V.24751",-132.931781722273,25.1415557970545
"V.24752",-132.405747873156,24.0931764009709
"V.24753",-131.878798778689,23.0473566182787
"V.24754",-131.350497306767,22.0041527980387
"V.24755",-130.819777947879,20.96451775164
"V.24756",-130.287159796401,19.9275430639231
"V.24757",-129.752219380606,18.8934182726373
"V.24758",-129.214656172169,17.8620238494722
"V.24759",-128.674278925794,16.83346566236
"V.24760",-128.130513905591,15.807740296206
"V.24761",-127.583251828533,14.785003137814
"V.24762",-127.030908090733,13.7652465032209
"V.24763",-126.474356956403,12.7486394396089
"V.24764",-125.913325217978,11.7350931545188
"V.24765",-125.347812875458,10.7247818177742
"V.24766",-124.777410117492,9.71777714636164
"V.24767",-124.202171585594,8.71427038557773
"V.24768",-123.621796751439,7.71445107317199
"V.24769",-123.036476860326,6.71858174454063
"V.24770",-122.44640315755,5.72699067565063
"V.24771",-121.808736696638,4.81350708878796
"V.24772",-121.177599896572,3.89650936959732
"V.24773",-120.553156681893,2.97661351576448
"V.24774",-119.935270448817,2.05412411103774
"V.24775",-119.32388655583,1.12926729871165
"V.24776",-118.718649833097,0.202242314870687
"V.24777",-118.119423676834,-0.7268796704476
"V.24778",-117.525989520986,-1.65793365214586
"V.24779",-116.937964874961,-2.5908136955909
"V.24780",-116.354994568923,-3.52547663185272
"V.24781",-115.776805395303,-4.46196707060434
"V.24782",-115.203124146535,-5.40023485264404
"V.24783",-114.633459048999,-6.34016920084123
"V.24784",-114.067646178155,-7.28184738171089
"V.24785",-113.505248401896,-8.22529885044381
"V.24786",-112.946156437196,-9.17051763062448
"V.24787",-112.389851189677,-10.1175566562189
"V.24788",-111.836141414042,-11.0665166725175
"V.24789",-111.284562657429,-12.0174548823544
"V.24790",-110.734814391513,-12.9703695781824
"V.24791",-110.186432163431,-13.925290642079
"V.24792",-109.639142765616,-14.882276984426
"V.24793",-109.092563707475,-15.8414114212669
"V.24794",-108.54633981917,-16.8026734620343
"V.24795",-108.000006647839,-17.7662543520249
"V.24796",-107.452990457591,-18.7319662610365
"V.24797",-106.90510000313,-19.6999457928526
"V.24798",-106.355734227807,-20.6700631738789
"V.24799",-105.804619924057,-21.6424413475205
"V.24800",-105.251237997503,-22.6169863986762
"V.24801",-104.695233278307,-23.5937563839541
"V.24802",-104.13603203058,-24.5726420203274
"V.24803",-103.573306405241,-25.5537269776135
"V.24804",-103.006537307913,-26.5367175576779
"V.24805",-102.435151002707,-27.5215335057981
"V.24806",-101.858737678271,-28.5079511332786
"V.24807",-101.276696277959,-29.4957006476473
"V.24808",-100.688753594204,-30.4843944356688
"V.24809",-100.094281249603,-31.4733033746491
"V.24810",-99.377439235832,-32.4518031053343
"V.24811",-98.635598729699,-33.4220451373129
"V.24812",-97.867885466989,-34.3830459233445
"V.24813",-97.072960730626,-35.3338424067562
"V.24814",-96.249868294126,-36.2737925497658
"V.24815",-95.397269440412,-37.2020664843893
"V.24816",-94.514235263756,-38.1181075502093
"V.24817",-93.599290443298,-39.0210551433904
"V.24818",-92.651150903473,-39.9102467355831
"V.24819",-91.667986153585,-40.7839201379816
"V.24820",-90.649249778499,-41.6424612562738
"V.24821",-89.593548419626,-42.484930939449
"V.24822",-88.499625322156,-43.3106769044415
"V.24823",-87.366360335068,-44.1188146417536
"V.24824",-86.192196175229,-44.9084084154692
"V.24825",-84.976258578427,-45.6784678481585
"V.24826",-83.715651544453,-46.4275586000959
"V.24827",-82.410948809197,-47.1549259353781
"V.24828",-81.061166825419,-47.8596272878996
"V.24829",-79.665923102525,-48.5405151858798
"V.24830",-78.224479980086,-49.1964080065924
"V.24831",-76.7368374581,-49.8261138820271
"V.24832",-75.202968215812,-50.4283453215255
"V.24833",-73.623582592895,-51.0019343627394
"V.24834",-71.99999198567,-51.5457301187937
"V.24835",-105.620314099494,64.5605599596046
"V.24836",-103.329086161278,64.0599549047669
"V.24837",-101.12987453156,63.5201104131474
"V.24838",-99.023744719852,62.9435399943608
"V.24839",-97.010860650693,62.3326888561299
"V.24840",-95.089856286248,61.6899953759884
"V.24841",-93.258955777335,61.0176452144707
"V.24842",-91.515754897364,60.3177967113545
"V.24843",-89.857057117805,59.592546734715
"V.24844",-88.279392702558,58.8437394356282
"V.24845",-86.779291915527,58.0730413802514
"V.24846",-85.353148416828,57.2820440026614
"V.24847",-83.997109979771,56.4723353218402
"V.24848",-82.707761509769,55.6451584322166
"V.24849",-81.481387383915,54.8017154470847
"V.24850",-80.314900356703,53.9431128570899
"V.24851",-79.204612125983,53.0703512849456
"V.24852",-78.147599370788,52.1842674288253
"V.24853",-77.140610921075,51.2856604208617
"V.24854",-76.180887380418,50.3753191479041
"V.24855",-75.26553274861,49.4539197986802
"V.24856",-74.392170119818,48.5220702600262
"V.24857",-73.558258663673,47.5802520602786
"V.24858",-72.76161271964,46.629035520233
"V.24859",-71.99999198567,45.6687006776454
"V.24860",-71.271183480473,44.6998793250141
"V.24861",-70.573575279404,43.7228173491492
"V.24862",-69.905172967227,42.7380031085764
"V.24863",-69.264610506106,41.7456312636869
"V.24864",-68.650194009129,40.7460808899797
"V.24865",-68.060612079973,39.7395568931299
"V.24866",-67.494416718536,38.7263871222177
"V.24867",-66.950542415306,37.7066945206482
"V.24868",-66.427759736233,36.6809537865686
"V.24869",-65.92489388878,35.6493971464108
"V.24870",-65.441043287977,34.6123900152952
"V.24871",-64.975142424312,33.5703148838156
"V.24872",-64.526562920382,32.5236874312541
"V.24873",-64.094266587434,31.4733033746491
"V.24874",-63.564189266327,30.4147162608509
"V.24875",-63.035887794405,29.3567814301184
"V.24876",-62.509143605614,28.3001272598554
"V.24877",-61.983055114983,27.2452079576415
"V.24878",-61.457513039485,26.1922591650032
"V.24879",-60.931779718691,25.1415557970545
"V.24880",-60.405745869573,24.0931764009709
"V.24881",-59.878783114728,23.0473566182787
"V.24882",-59.350481642806,22.0041527980387
"V.24883",-58.819775944296,20.96451775164
"V.24884",-58.287157792819,19.9275430639231
"V.24885",-57.752217377023,18.8934182726373
"V.24886",-57.214654168587,17.8620238494722
"V.24887",-56.674249601455,16.83346566236
"V.24888",-56.130511902009,15.807740296206
"V.24889",-55.583249824951,14.785003137814
"V.24890",-55.03090608715,13.7652465032209
"V.24891",-54.474327632064,12.7486394396089
"V.24892",-53.913323214396,11.7350931545188
"V.24893",-53.347810871876,10.7247818177742
"V.24894",-52.777435434666,9.71777714636164
"V.24895",-52.202169582011,8.71427038557773
"V.24896",-51.621794747857,7.71445107317199
"V.24897",-51.036474856743,6.71858174454063
"V.24898",-50.446401153967,5.72699067565063
"V.24899",-49.808734693055,4.81350708878796
"V.24900",-49.177570572233,3.89650936959732
"V.24901",-48.55315467831,2.97661351576448
"V.24902",-47.935268445234,2.05412411103774
"V.24903",-47.323884552248,1.12926729871165
"V.24904",-46.718647829515,0.202242314870687
"V.24905",-46.119421673251,-0.7268796704476
"V.24906",-45.525987517404,-1.65793365214586
"V.24907",-44.937962871379,-2.5908136955909
"V.24908",-44.35499256534,-3.52547663185272
"V.24909",-43.77680339172,-4.46196707060434
"V.24910",-43.203094822196,-5.40023485264404
"V.24911",-42.633457045417,-6.34016920084123
"V.24912",-42.067644174573,-7.28184738171089
"V.24913",-41.505246398314,-8.22529885044381
"V.24914",-40.946154433613,-9.17051763062448
"V.24915",-40.389849186094,-10.1175566562189
"V.24916",-39.83613941046,-11.0665166725175
"V.24917",-39.284560653846,-12.0174548823544
"V.24918",-38.734785067173,-12.9703695781824
"V.24919",-38.186430159848,-13.925290642079
"V.24920",-37.63916808279,-14.882276984426
"V.24921",-37.092561703892,-15.8414114212669
"V.24922",-36.546337815588,-16.8026734620343
"V.24923",-35.9999773235,-17.7662543520249
"V.24924",-35.452988454009,-18.7319662610365
"V.24925",-34.905070678791,-19.6999457928526
"V.24926",-34.355704903468,-20.6700631738789
"V.24927",-33.804617920475,-21.6424413475205
"V.24928",-33.25123599392,-22.6169863986762
"V.24929",-32.695231274725,-23.5937563839541
"V.24930",-32.136002706241,-24.5726420203274
"V.24931",-31.573304401658,-25.5537269776135
"V.24932",-31.006507983574,-26.5367175576779
"V.24933",-30.435121678367,-27.5215335057981
"V.24934",-29.858708353932,-28.5079511332786
"V.24935",-29.276694274377,-29.4957006476473
"V.24936",-28.688724269865,-30.4843944356688
"V.24937",-28.094279246021,-31.4733033746491
"V.24938",-27.377437232249,-32.4518031053343
"V.24939",-26.635569405359,-33.4220451373129
"V.24940",-25.867883463407,-34.3830459233445
"V.24941",-25.072958727044,-35.3338424067562
"V.24942",-24.249866290544,-36.2737925497658
"V.24943",-23.39726743683,-37.2020664843893
"V.24944",-22.5142332601740,-38.1181075502093
"V.24945",-21.599288439715,-39.0210551433904
"V.24946",-20.651148899891,-39.9102467355831
"V.24947",-19.668011470759,-40.7839201379816
"V.24948",-18.64922045416,-41.6424612562738
"V.24949",-17.593546416043,-42.484930939449
"V.24950",-16.4996233185740,-43.3106769044415
"V.24951",-15.366358331485,-44.1188146417536
"V.24952",-14.192221492403,-44.9084084154692
"V.24953",-12.976256574844,-45.6784678481585
"V.24954",-11.71564954087,-46.4275586000959
"V.24955",-10.410946805614,-47.1549259353781
"V.24956",-9.06116482183597,-47.8596272878996
"V.24957",-7.66592109894299,-48.5405151858798
"V.24958",-6.22447797650301,-49.1964080065924
"V.24959",-4.73683545451797,-49.8261138820271
"V.24960",-3.20293889147302,-50.4283453215255
"V.24961",-1.62358058931301,-51.0019343627394
"V.24962",8.2372201504383e-06,-51.5457301187937
"V.24963",-33.532749070752,65.5318060293913
"V.24964",-31.160351164439,65.0348687861378
"V.24965",-28.886253340662,64.4975104833763
"V.24966",-26.71201288255,63.9223812345045
"V.24967",-24.637301941024,63.3121448132989
"V.24968",-22.660973044302,62.6693215595631
"V.24969",-20.780512682771,61.9963020395068
"V.24970",-18.993188780762,61.29538802688
"V.24971",-17.2958048097440,60.5687378614607
"V.24972",-15.6843446184840,59.8182913169731
"V.24973",-14.154792055752,59.0458242426013
"V.24974",-12.7031036495570,58.2530032045029
"V.24975",-11.325235927912,57.4414674480787
"V.24976",-10.0171727395850,56.6125078790818
"V.24977",-8.775143820153,55.7673778372248
"V.24978",-7.59526962216802,54.9072384546668
"V.24979",-6.474135051046,54.0332201277153
"V.24980",-5.40813376690301,53.1460502715169
"V.24981",-4.39412388272302,52.2465758295287
